date,darshans,weekend,weekday,summer,temp_max,temp_min,humidity,rainfall,rolling_avg_8,google_trend_score,is_public_holiday,is_festival,is_brahmostavam,rolling_avg_7,day,month
2014-07-06,74227,1,0,1,33.1,26.1,73,2.3,66462.875,22,0,0,0,64954.28571428572,6,7
2014-07-07,72445,0,0,1,33.3,26.2,71,3.8,66113.375,25,0,0,0,65900.85714285714,7,7
2014-07-08,63165,0,0,1,32.6,25.9,71,6.2,66718.875,22,0,0,0,65613.14285714286,8,7
2014-07-09,63972,0,1,1,32.2,25.9,71,3.9,65307.125,29,0,0,0,65133.857142857145,9,7
2014-07-10,57081,0,1,1,28.6,25.2,76,5.3,64988.625,34,0,0,0,65968.71428571429,10,7
2014-07-11,58588,0,1,1,31.4,26.0,63,1.8,64857.75,37,0,0,0,65973.42857142857,11,7
2014-07-12,74119,1,0,1,32.9,26.9,57,0.0,65050.25,32,0,0,0,65591.28571428571,12,7
2014-07-13,74722,1,0,1,32.4,27.0,64,0.0,66657.25,34,0,0,0,66228.14285714286,13,7
2014-07-14,72861,0,0,1,32.0,26.4,64,1.8,67289.875,43,0,0,0,66298.85714285714,14,7
2014-07-15,56682,0,0,1,30.9,25.9,67,1.1,67119.125,41,0,0,0,66358.28571428571,15,7
2014-07-16,61026,0,1,1,34.9,25.5,60,0.3,65148.75,37,0,0,0,65432.142857142855,16,7
2014-07-17,54075,0,1,1,35.3,25.8,53,0.0,64881.375,41,0,0,0,65011.28571428572,17,7
2014-07-18,59603,0,1,1,35.8,26.9,55,0.5,63644.25,39,0,0,0,64581.857142857145,18,7
2014-07-19,75707,1,0,1,33.2,27.6,54,0.0,63959.5,25,0,0,0,64726.857142857145,19,7
2014-07-20,79473,1,0,1,33.9,27.6,51,0.0,66099.375,30,0,0,0,64953.71428571428,20,7
2014-07-21,69054,0,0,1,35.1,27.1,52,0.0,66768.625,34,0,0,0,65632.42857142857,21,7
2014-07-22,70163,0,0,1,35.2,26.8,52,0.5,66060.125,38,0,0,0,65088.57142857143,22,7
2014-07-23,61715,0,1,1,36.3,27.1,54,0.5,65722.875,22,0,0,0,67014.42857142857,23,7
2014-07-24,58620,0,1,1,35.7,27.4,49,0.0,66352.0,34,0,0,0,67112.85714285714,24,7
2014-07-25,60411,0,1,1,36.3,26.9,49,0.0,66051.25,30,0,0,0,67762.14285714286,25,7
2014-07-26,75275,1,0,1,36.0,27.4,50,0.0,66843.25,40,0,0,0,67877.57142857143,26,7
2014-07-27,75934,1,0,1,34.1,26.1,59,3.9,68802.25,20,0,0,0,67815.85714285714,27,7
2014-07-28,72852,0,0,1,33.2,26.5,57,1.4,68830.625,28,0,0,0,67310.28571428571,28,7
2014-07-29,68079,0,0,1,34.4,27.3,53,0.2,68003.0,41,0,0,0,67852.85714285714,29,7
2014-07-30,79002,0,1,1,33.4,27.3,54,0.2,67881.125,37,0,0,0,67555.14285714286,30,7
2014-07-31,61832,0,1,1,31.8,27.5,60,1.8,68986.0,36,0,0,0,70024.71428571429,31,7
2014-08-01,63058,0,1,0,36.0,26.7,56,0.8,69000.625,49,0,0,0,70483.57142857143,1,8
2014-08-02,72866,1,0,0,34.2,27.1,56,0.5,69555.375,38,0,0,0,70861.71428571429,2,8
2014-08-03,75535,1,0,0,35.9,27.2,52,0.0,71112.25,29,0,0,0,70517.57142857143,3,8
2014-08-04,64069,0,0,0,35.7,27.2,50,0.0,71144.75,59,0,0,0,70460.57142857143,4,8
2014-08-05,63476,0,0,0,35.8,27.8,48,0.0,69661.625,45,0,0,0,69205.85714285714,5,8
2014-08-06,63737,0,1,0,36.3,27.6,49,0.5,68489.625,35,0,0,0,68548.28571428571,6,8
2014-08-07,52025,0,1,0,34.0,27.7,53,0.2,67946.875,35,0,0,0,66367.57142857143,7,8
2014-08-08,54052,0,1,0,36.4,25.9,63,5.6,64574.75,33,0,1,0,64966.57142857143,8,8
2014-08-09,76205,1,0,0,34.7,24.9,72,4.8,63602.25,25,0,0,0,63680.0,9,8
2014-08-10,69386,1,0,0,34.3,24.6,72,4.7,65245.625,32,0,1,0,64157.0,10,8
2014-08-11,71359,0,0,0,35.1,24.6,76,5.1,64810.625,46,0,0,0,63278.57142857143,11,8
2014-08-12,69315,0,0,0,33.6,24.6,72,4.3,64288.625,43,0,0,0,64320.0,12,8
2014-08-13,62568,0,1,0,31.6,25.0,70,4.3,64944.375,40,0,0,0,65154.142857142855,13,8
2014-08-14,60841,0,1,0,34.3,25.1,64,0.4,64830.875,54,0,0,0,64987.142857142855,14,8
2014-08-15,65045,0,1,0,35.3,25.3,64,2.0,64468.875,32,1,0,0,66246.57142857143,15,8
2014-08-16,74625,1,0,0,34.8,25.0,65,1.0,66096.375,42,0,0,0,67817.0,16,8
2014-08-17,81644,1,0,0,34.4,25.1,70,3.6,68668.0,42,0,1,0,67591.28571428571,17,8
2014-08-18,72455,0,0,0,33.3,25.2,76,11.0,69347.875,41,1,0,0,69342.42857142857,18,8
2014-08-19,60610,0,0,0,32.2,24.2,81,3.1,69731.5,50,0,0,0,69499.0,19,8
2014-08-20,59360,0,1,0,33.2,24.4,77,0.6,68387.875,100,0,0,0,68255.42857142857,20,8
2014-08-21,57280,0,1,0,33.2,24.3,76,0.3,67143.5,55,0,0,0,67797.14285714286,21,8
2014-08-22,59351,0,1,0,32.8,24.6,79,1.4,66482.5,60,0,0,0,67288.42857142857,22,8
2014-08-23,76167,1,0,0,32.0,24.7,82,6.5,66296.25,46,0,0,0,66475.0,23,8
2014-08-24,77717,1,0,0,33.6,24.4,74,1.3,67686.5,48,0,0,0,66695.28571428571,24,8
2014-08-25,62078,0,0,0,33.1,24.8,80,15.0,68073.0,55,0,0,0,66134.28571428571,25,8
2014-08-26,50646,0,0,0,32.5,24.3,78,4.4,65627.25,59,0,0,0,64651.857142857145,26,8
2014-08-27,50787,0,1,0,27.3,24.5,79,10.0,62901.125,51,0,0,0,63228.42857142857,27,8
2014-08-28,50117,0,1,0,26.7,23.4,82,14.7,61673.25,48,0,0,0,62003.71428571428,28,8
2014-08-29,60044,0,1,0,31.5,24.4,70,0.8,60517.875,46,0,1,0,60980.42857142857,29,8
2014-08-30,72723,1,0,0,33.0,25.8,62,0.0,60863.375,44,0,0,0,61079.42857142857,30,8
2014-08-31,68454,1,0,0,34.2,26.4,61,0.9,62534.875,40,0,0,0,60587.42857142857,31,8
2014-09-01,55365,0,0,0,32.4,26.1,66,1.7,61570.75,48,0,0,0,59264.142857142855,1,9
2014-09-02,51790,0,0,0,32.5,24.9,72,5.9,58776.75,50,0,0,0,58305.142857142855,2,9
2014-09-03,47015,0,1,0,32.6,24.9,74,5.4,57490.75,48,0,0,0,58468.57142857143,3,9
2014-09-04,50012,0,1,0,31.5,24.4,86,28.1,57036.875,37,0,0,0,57929.71428571428,4,9
2014-09-05,59506,0,1,0,32.1,24.0,75,0.6,56940.0,43,0,0,0,57914.71428571428,5,9
2014-09-06,67844,1,0,0,30.9,25.1,66,0.8,58113.625,54,0,0,0,57837.857142857145,6,9
2014-09-07,73801,1,0,0,31.9,24.2,72,2.9,59088.625,44,0,0,0,57140.857142857145,7,9
2014-09-08,70222,0,0,0,33.8,22.8,67,0.0,59223.375,46,0,0,0,57904.71428571428,8,9
2014-09-09,62192,0,0,0,33.7,23.2,64,0.0,59444.375,50,0,0,0,60027.142857142855,9,9
2014-09-10,59032,0,1,0,34.0,23.3,62,0.3,60297.75,57,0,0,0,61513.142857142855,10,9
2014-09-11,57747,0,1,0,34.1,24.2,61,0.0,61203.0,58,0,0,0,63229.857142857145,11,9
2014-09-12,63246,0,1,0,34.3,24.7,63,0.9,62544.5,45,0,0,0,64334.857142857145,12,9
2014-09-13,73299,1,0,0,34.0,24.8,66,0.2,64198.75,51,0,0,0,64869.142857142855,13,9
2014-09-14,79075,1,0,0,34.1,25.0,68,8.8,65922.875,55,0,0,0,65648.42857142857,14,9
2014-09-15,65828,0,0,0,33.4,25.1,76,12.7,67326.75,44,0,0,0,66401.85714285714,15,9
2014-09-16,58133,0,0,0,30.3,25.0,76,1.2,66330.125,40,0,0,0,65774.14285714286,16,9
2014-09-17,62613,0,1,0,31.7,26.0,67,0.0,64819.0,45,0,0,0,65194.28571428572,17,9
2014-09-18,55793,0,1,0,27.1,24.8,80,9.9,64871.625,56,0,0,0,65705.85714285714,18,9
2014-09-19,65312,0,1,0,33.0,25.7,70,1.2,64466.75,49,0,0,0,65426.71428571428,19,9
2014-09-20,74295,1,0,0,32.3,25.6,70,1.0,65412.375,52,0,0,0,65721.85714285714,20,9
2014-09-21,74508,1,0,0,33.1,24.7,69,0.7,66793.5,46,0,0,0,65864.14285714286,21,9
2014-09-22,59342,0,0,0,34.1,24.5,76,5.4,66944.625,52,0,0,0,65211.71428571428,22,9
2014-09-23,43458,0,0,0,33.2,24.5,76,6.9,64478.0,55,0,0,0,64285.142857142855,23,9
2014-09-26,37122,0,1,0,31.5,23.7,78,0.2,61681.75,59,0,1,1,62188.71428571428,26,9
2014-09-27,44346,1,0,0,31.4,24.6,78,0.1,59055.375,40,0,1,1,58547.142857142855,27,9
2014-09-28,80033,1,0,0,31.0,24.2,81,1.8,56772.0,36,0,1,1,56911.857142857145,28,9
2014-09-29,76033,0,0,0,31.3,24.1,78,0.2,59802.0,48,0,1,1,59014.857142857145,29,9
2014-09-30,73342,0,0,0,32.1,24.8,76,0.7,61142.125,61,0,1,1,59263.142857142855,30,9
2014-10-01,74923,0,1,0,34.0,25.1,69,0.0,61023.0,45,0,1,1,59096.57142857143,1,10
2014-10-02,64316,0,1,0,34.1,22.0,67,0.0,61074.875,49,1,1,1,61322.42857142857,2,10
2014-10-04,65206,1,0,0,35.9,24.3,66,0.0,61696.625,49,0,1,1,64302.142857142855,4,10
2014-10-05,85046,1,0,0,36.7,24.4,63,0.9,64415.125,44,0,0,0,68314.14285714286,5,10
2014-10-06,84026,0,0,0,35.8,24.1,71,16.8,70405.625,52,0,0,0,74128.42857142857,6,10
2014-10-07,75405,0,0,0,31.9,23.8,80,4.4,75365.625,29,0,0,0,74698.85714285714,7,10
2014-10-08,29481,0,1,0,31.9,23.4,78,2.4,74787.125,45,0,0,0,74609.14285714286,8,10
2014-10-09,61138,0,1,0,32.2,24.9,74,0.1,68968.125,40,0,0,0,68343.28571428571,9,10
2014-10-10,63529,0,1,0,33.0,24.3,72,2.4,67442.625,44,0,0,0,66374.0,10,10
2014-10-11,76207,1,0,0,33.6,25.7,66,0.0,66018.375,48,0,0,0,66261.57142857143,11,10
2014-10-12,82013,1,0,0,34.9,25.5,57,0.0,67504.75,35,0,0,0,67833.14285714286,12,10
2014-10-13,70827,0,0,0,36.9,22.5,56,0.0,69605.625,43,0,0,0,67399.85714285714,13,10
2014-10-14,62777,0,0,0,35.8,24.1,68,0.0,67828.25,45,0,0,0,65514.28571428572,14,10
2014-10-15,56472,0,1,0,32.8,24.7,77,0.4,65172.125,45,0,0,0,63710.28571428572,15,10
2014-10-16,50323,0,1,0,32.3,24.3,79,0.8,62805.5,56,0,0,0,67566.14285714286,16,10
2014-10-17,55071,0,1,0,31.3,23.5,84,2.9,65410.75,42,0,0,0,66021.14285714286,17,10
2014-10-18,66108,1,0,0,26.5,23.5,96,9.5,64652.375,37,0,0,0,64812.857142857145,18,10
2014-10-19,75757,1,0,0,25.0,22.6,97,12.9,64974.75,34,0,0,0,63370.142857142855,19,10
2014-10-20,55072,0,0,0,27.2,23.2,93,7.2,64918.5,42,0,0,0,62476.42857142857,20,10
2014-10-21,59525,0,0,0,29.4,23.3,88,3.0,61550.875,37,0,0,0,60225.71428571428,21,10
2014-10-22,58179,0,1,0,29.1,23.1,86,2.0,60138.125,39,0,0,0,59761.142857142855,22,10
2014-10-23,57408,0,1,0,29.4,22.3,90,4.1,59563.375,34,1,1,0,60005.0,23,10
2014-10-24,64043,0,1,0,28.1,22.8,91,9.5,59680.375,48,0,0,0,61017.142857142855,24,10
2014-10-25,71381,1,0,0,30.3,23.3,86,2.2,61395.375,56,0,0,0,62298.857142857145,25,10
2014-10-26,77199,1,0,0,29.6,23.5,87,10.3,63434.125,47,0,0,0,63052.142857142855,26,10
2014-10-27,67377,0,0,0,29.1,22.8,88,19.8,64820.5,41,0,0,0,63258.142857142855,27,10
2014-10-28,61681,0,0,0,29.2,22.7,84,1.3,63773.0,58,0,0,0,65016.0,28,10
2014-10-29,53867,0,1,0,28.4,22.3,82,1.5,64599.125,41,0,0,0,65324.0,29,10
2014-10-30,52009,0,1,0,29.4,21.0,78,0.0,63891.875,60,0,0,0,64708.0,30,10
2014-10-31,55713,0,1,0,27.5,19.7,77,0.5,63120.625,39,0,0,0,63936.71428571428,31,10
2014-11-01,68250,1,0,0,28.0,21.2,81,13.7,62908.75,44,0,0,0,62746.71428571428,1,11
2014-11-02,69078,1,0,0,27.5,22.7,86,10.0,63434.625,51,0,0,0,62299.42857142857,2,11
2014-11-03,65622,0,0,0,28.5,20.9,82,0.0,63146.75,66,0,0,0,61139.28571428572,3,11
2014-11-04,63157,0,0,0,31.0,19.7,76,0.0,61699.625,56,1,0,0,60888.57142857143,4,11
2014-11-05,52004,0,1,0,30.6,19.3,69,0.0,61172.125,50,0,0,0,61099.42857142857,5,11
2014-11-06,50373,0,1,0,31.6,18.1,65,0.0,59962.5,56,1,0,0,60833.28571428572,6,11
2014-11-07,53247,0,1,0,31.2,18.8,68,0.0,59525.75,47,0,0,0,60599.57142857143,7,11
2014-11-08,62674,1,0,0,31.0,20.6,67,0.0,59680.5,59,0,0,0,60247.28571428572,8,11
2014-11-09,65824,1,0,0,30.3,22.9,74,4.0,60550.625,48,0,0,0,59450.71428571428,9,11
2014-11-10,56796,0,0,0,29.1,21.6,83,0.8,60247.375,54,0,0,0,58985.857142857145,10,11
2014-11-11,55752,0,0,0,29.2,22.7,84,1.0,58712.125,47,0,0,0,57725.0,11,11
2014-11-12,51273,0,1,0,26.6,22.3,94,25.2,57478.375,55,0,0,0,56667.142857142855,12,11
2014-11-13,49394,0,1,0,24.5,22.2,97,41.0,55992.875,46,0,0,0,56562.71428571428,13,11
2014-11-14,54790,0,1,0,27.6,22.4,90,2.2,55666.625,50,0,0,0,56422.857142857145,14,11
2014-11-15,37324,1,0,0,28.7,21.5,88,0.4,56218.75,43,0,0,0,56643.28571428572,15,11
2014-11-17,56786,0,0,0,28.5,18.9,82,0.0,54228.375,64,0,0,0,53021.857142857145,17,11
2014-11-18,59134,0,0,0,28.1,19.3,82,0.0,53492.375,61,0,0,0,51730.71428571428,18,11
2014-11-19,52336,0,1,0,28.9,20.3,81,0.0,52656.125,52,0,0,0,52064.71428571428,19,11
2014-11-20,53162,0,1,0,28.6,19.7,81,0.0,52098.625,50,0,0,0,51576.71428571428,20,11
2014-11-21,59390,0,1,0,28.8,18.9,81,0.0,51774.875,55,0,0,0,51846.57142857143,21,11
2014-11-22,67030,1,0,0,28.8,19.4,79,0.0,52789.5,62,0,0,0,53274.57142857143,22,11
2014-11-23,65190,1,0,0,28.4,18.9,78,0.0,54994.0,63,0,0,0,55023.142857142855,23,11
2014-11-25,62797,0,0,0,27.3,19.3,79,0.0,56294.0,59,0,0,0,59004.0,25,11
2014-11-26,54715,0,1,0,27.7,17.6,77,0.0,59478.125,51,0,0,0,59862.71428571428,26,11
2014-11-27,54421,0,1,0,27.7,17.0,78,0.0,59219.25,62,0,0,0,59231.42857142857,27,11
2014-11-28,62030,0,1,0,27.9,17.7,75,0.0,58630.125,63,0,0,0,59529.28571428572,28,11
2014-11-29,70504,1,0,0,26.4,18.0,78,0.0,59841.875,53,0,0,0,60796.142857142855,29,11
2014-11-30,60229,1,0,0,26.6,18.9,78,0.9,62009.625,62,0,0,0,62383.857142857145,30,11
2014-12-01,57857,0,0,0,28.8,19.2,72,0.0,62114.5,58,0,0,0,61412.28571428572,1,12
2014-12-02,57857,0,0,0,28.5,17.7,72,0.0,60967.875,52,0,0,0,60364.71428571428,2,12
2014-12-03,54688,0,1,0,28.9,15.8,71,0.0,60051.25,57,0,0,0,59659.0,3,12
2014-12-04,51889,0,1,0,28.5,16.9,73,0.0,59037.625,81,0,0,0,59655.142857142855,4,12
2014-12-05,49668,0,1,0,27.9,15.5,72,0.0,58684.375,81,0,0,0,59293.42857142857,5,12
2014-12-06,54732,1,0,0,27.7,17.1,73,0.0,58090.25,72,0,0,0,57527.42857142857,6,12
2014-12-07,74988,1,0,0,28.2,18.9,77,0.0,57178.0,64,0,0,0,55274.28571428572,7,12
2014-12-08,61386,0,0,0,29.7,19.6,76,0.0,57738.5,89,0,0,0,57382.71428571428,8,12
2014-12-09,55310,0,0,0,29.5,19.9,81,0.0,57883.125,81,0,0,0,57886.857142857145,9,12
2014-12-10,48235,0,1,0,27.1,22.9,91,9.9,57564.75,62,0,0,0,57523.0,10,12
2014-12-11,55681,0,1,0,28.2,22.1,88,8.3,56362.0,94,0,0,0,56601.142857142855,11,12
2014-12-12,56761,0,1,0,26.6,21.3,89,3.3,56486.125,83,0,0,0,57142.857142857145,12,12
2014-12-13,66185,1,0,0,27.0,20.3,86,0.7,57095.125,74,0,0,0,58156.142857142855,13,12
2014-12-14,70107,1,0,0,27.0,21.6,86,1.8,59159.75,83,0,0,0,59792.28571428572,14,12
2014-12-15,61151,0,0,0,29.0,20.6,80,0.0,61081.625,100,0,0,0,59095.0,15,12
2014-12-16,49566,0,0,0,27.5,22.5,87,3.2,59352.0,83,0,0,0,59061.42857142857,16,12
2014-12-17,53467,0,1,0,26.5,21.6,86,1.0,57874.5,78,0,0,0,58240.857142857145,17,12
2014-12-18,48531,0,1,0,27.2,21.7,82,1.1,57644.125,82,0,0,0,58988.28571428572,18,12
2014-12-19,50794,0,1,0,26.4,20.3,81,1.2,57681.125,84,0,0,0,57966.857142857145,19,12
2014-12-20,57598,1,0,0,25.7,18.7,78,0.0,57070.25,95,0,0,0,57114.42857142857,20,12
2014-12-21,65033,1,0,0,27.0,18.7,76,0.0,57174.875,84,0,0,0,55887.71428571428,21,12
2014-12-22,56597,0,0,0,26.8,17.1,76,0.0,57030.875,62,0,0,0,55162.857142857145,22,12
2014-12-23,57711,0,0,0,27.0,16.9,78,0.3,55342.125,77,0,0,0,54512.28571428572,23,12
2014-12-24,57874,0,1,0,28.1,18.4,75,0.0,54912.125,78,0,0,0,55675.857142857145,24,12
2014-12-25,54397,0,1,0,27.3,16.6,76,0.0,55950.625,58,1,0,0,56305.42857142857,25,12
2014-12-26,54397,0,1,0,26.5,15.9,76,0.0,56066.875,73,0,0,0,57143.42857142857,26,12
2014-12-27,72640,1,0,0,26.0,16.3,75,0.0,56800.125,64,0,0,0,57658.142857142855,27,12
2014-12-28,74767,1,0,0,26.3,21.1,79,4.4,59530.875,43,0,0,0,59807.0,28,12
2014-12-29,58597,0,0,0,23.1,19.4,91,13.9,61677.0,48,0,0,0,61197.57142857143,29,12
2014-12-30,45468,0,0,0,26.1,19.7,88,13.0,60872.5,38,0,0,0,61483.28571428572,30,12
2014-12-31,36000,0,1,0,28.4,20.2,84,0.0,59481.375,43,0,0,0,59734.28571428572,31,12
2015-01-01,78003,0,1,0,27.7,20.1,87,0.8,56767.5,73,0,0,0,56609.42857142857,1,1
2015-01-02,85077,0,1,0,28.6,21.3,89,0.4,59283.625,56,0,0,0,59981.71428571428,2,1
2015-01-03,46077,1,0,0,28.4,21.6,89,2.6,63118.625,52,0,0,0,64364.57142857143,3,1
2015-01-04,43425,1,0,0,28.1,22.2,88,1.4,62078.625,42,1,0,0,60569.857142857145,4,1
2015-01-05,57462,0,0,0,28.4,20.8,82,0.0,58426.75,57,0,0,0,56092.42857142857,5,1
2015-01-06,56700,0,0,0,27.6,19.3,82,0.4,56263.625,46,0,0,0,55930.28571428572,6,1
2015-01-07,51183,0,1,0,29.3,21.2,77,0.0,56026.5,46,0,0,0,57534.857142857145,7,1
2015-01-08,49084,0,1,0,29.2,19.9,79,0.0,56740.875,55,0,0,0,59703.857142857145,8,1
2015-01-09,50537,0,1,0,27.4,19.6,80,0.0,58376.375,47,0,0,0,55572.57142857143,9,1
2015-01-10,61177,1,0,0,27.6,16.3,70,0.0,54943.125,52,0,0,0,50638.28571428572,10,1
2015-01-11,64283,1,0,0,26.8,15.8,72,0.0,51955.625,37,0,0,0,52795.42857142857,11,1
2015-01-12,53577,0,0,0,26.8,15.9,70,0.0,54231.375,54,0,0,0,55775.142857142855,12,1
2015-01-13,48284,0,0,0,27.7,15.5,67,0.0,55500.375,48,0,0,0,55220.142857142855,13,1
2015-01-14,54908,0,1,0,27.4,16.1,71,0.0,54353.125,43,0,1,0,54017.857142857145,14,1
2015-01-15,59252,0,1,0,28.4,16.2,73,0.0,54129.125,39,0,1,0,54550.0,15,1
2015-01-16,63140,0,1,0,27.9,18.7,79,0.0,55137.75,45,0,1,0,56002.57142857143,16,1
2015-01-17,78651,1,0,0,28.7,18.7,73,0.0,56894.75,48,0,0,0,57803.0,17,1
2015-01-18,83869,1,0,0,28.8,18.5,67,0.0,60409.0,34,0,0,0,60299.28571428572,18,1
2015-01-19,55037,0,0,0,28.5,17.7,68,0.0,63245.5,41,0,0,0,63097.28571428572,19,1
2015-01-20,52004,0,0,0,28.5,18.7,67,0.0,62089.75,40,0,0,0,63305.857142857145,20,1
2015-01-21,46818,0,1,0,27.1,18.3,69,0.0,61893.125,39,0,0,0,63837.28571428572,21,1
2015-01-22,50121,0,1,0,29.2,15.8,74,0.0,61709.875,41,0,0,0,62681.57142857143,22,1
2015-01-23,59516,0,1,0,27.9,21.2,78,0.1,61111.5,49,0,0,0,61377.142857142855,23,1
2015-01-24,70079,1,0,0,27.9,20.3,80,0.3,61144.5,51,0,0,0,60859.42857142857,24,1
2015-01-25,72329,1,0,0,28.0,19.0,71,0.0,62011.875,32,0,0,0,59634.857142857145,25,1
2015-01-26,92021,0,0,0,27.9,17.3,68,0.0,61221.625,23,1,1,0,57986.28571428572,26,1
2015-01-27,56777,0,0,0,27.7,17.9,71,0.0,62240.625,33,0,0,0,63269.71428571428,27,1
2015-01-28,59284,0,1,0,28.1,18.8,70,0.0,62458.125,42,0,0,0,63951.57142857143,28,1
2015-01-29,46901,0,1,0,27.9,20.1,74,0.0,63368.125,46,0,0,0,65732.42857142857,29,1
2015-01-30,52457,0,1,0,29.5,19.9,73,0.0,63378.5,37,0,0,0,65272.42857142857,30,1
2015-01-31,65469,1,0,0,29.3,18.0,73,0.0,63670.5,37,0,0,0,64264.0,31,1
2015-02-01,62805,1,0,0,28.3,19.0,75,0.0,64414.625,35,0,0,0,63605.42857142857,1,2
2015-02-02,52977,0,0,0,29.2,19.9,75,0.0,63505.375,38,0,0,0,62244.857142857145,2,2
2015-02-03,55583,0,0,0,28.9,18.3,72,0.0,61086.375,33,0,0,0,56667.142857142855,3,2
2015-02-04,46741,0,1,0,28.7,17.8,71,0.0,56531.625,43,0,0,0,56496.57142857143,4,2
2015-02-05,49977,0,1,0,29.3,16.9,69,0.0,55277.125,36,0,0,0,54704.71428571428,5,2
2015-02-06,56659,0,1,0,29.4,16.2,69,0.0,54113.75,30,0,0,0,55144.142857142855,6,2
2015-02-07,67075,1,0,0,29.9,17.3,70,0.0,55333.5,38,0,0,0,55744.42857142857,7,2
2015-02-08,71777,1,0,0,30.0,18.6,68,0.0,57160.75,41,0,0,0,55973.857142857145,8,2
2015-02-09,71777,0,0,0,29.2,18.5,68,0.0,57949.25,37,0,0,0,57255.57142857143,9,2
2015-02-10,54933,0,0,0,29.0,18.1,68,0.0,59070.75,35,0,0,0,59941.28571428572,10,2
2015-02-11,55777,0,1,0,29.3,17.1,74,0.0,59315.25,39,0,0,0,59848.42857142857,11,2
2015-02-12,52173,0,1,0,30.9,20.9,72,0.0,59339.5,30,0,0,0,61139.28571428572,12,2
2015-02-13,55862,0,1,0,32.4,18.7,66,0.0,60018.5,30,0,0,0,61453.0,13,2
2015-02-14,67972,1,0,0,33.9,18.2,68,0.0,60754.125,34,0,0,0,61339.142857142855,14,2
2015-02-15,71847,1,0,0,33.6,18.2,61,0.0,62168.25,25,0,0,0,61467.28571428572,15,2
2015-02-16,62237,0,0,0,33.0,19.5,65,0.0,62764.75,31,0,0,0,61477.28571428572,16,2
2015-02-17,56377,0,0,0,33.3,17.4,60,0.0,61572.25,39,1,1,0,60114.42857142857,17,2
2015-02-18,45971,0,1,0,33.4,17.6,62,0.0,59647.25,35,0,0,0,60320.71428571428,18,2
2015-02-19,40847,0,1,0,32.8,17.1,65,0.0,58527.0,38,0,0,0,58919.857142857145,19,2
2015-02-20,53377,0,1,0,32.2,18.6,67,0.0,56660.75,28,0,0,0,57301.857142857145,20,2
2015-02-21,64031,1,0,0,31.6,19.3,62,0.0,56811.25,13,0,0,0,56946.857142857145,21,2
2015-02-22,69854,1,0,0,32.3,17.7,54,0.0,57832.375,19,0,0,0,56383.857142857145,22,2
2015-02-23,60676,0,0,0,32.8,17.2,50,0.0,58067.625,38,0,0,0,56099.142857142855,23,2
2015-02-24,56007,0,0,0,32.5,15.7,51,0.0,56671.25,37,0,0,0,55876.142857142855,24,2
2015-02-25,52902,0,1,0,32.9,15.3,56,0.0,55892.5,48,0,0,0,55823.28571428572,25,2
2015-02-26,51859,0,1,0,32.8,17.1,64,0.0,55458.125,29,0,0,0,56813.42857142857,26,2
2015-02-27,56153,0,1,0,33.6,22.2,70,0.0,56194.125,37,0,0,0,58386.57142857143,27,2
2015-02-28,73754,1,0,0,33.1,23.7,73,0.6,58107.375,31,0,0,0,58783.142857142855,28,2
2015-03-01,75007,1,0,0,32.6,23.6,72,0.7,60654.5,26,0,0,0,60172.142857142855,1,3
2015-03-02,60015,0,0,0,31.9,23.7,73,0.6,62026.5,33,0,0,0,60908.28571428572,2,3
2015-03-03,56893,0,0,0,32.7,23.3,71,1.2,60796.625,39,0,0,0,60813.857142857145,3,3
2015-03-04,51937,0,1,0,31.7,23.2,80,9.6,60323.75,44,0,0,0,60940.42857142857,4,3
2015-03-05,55464,0,1,0,33.0,22.8,75,0.0,59815.0,31,0,0,0,60802.57142857143,5,3
2015-03-06,56373,0,1,0,32.7,24.0,75,0.0,60135.25,37,0,0,0,61317.57142857143,6,3
2015-03-07,77087,1,0,0,32.5,23.4,73,0.0,60699.5,46,0,0,0,61349.0,7,3
2015-03-08,75175,1,0,0,32.7,22.8,71,0.1,63316.25,45,0,0,0,61825.142857142855,8,3
2015-03-09,62058,0,0,0,32.2,22.2,71,0.0,63493.875,37,0,0,0,61849.142857142855,9,3
2015-03-10,60041,0,0,0,32.8,21.6,65,0.0,61875.25,36,0,0,0,62141.0,10,3
2015-03-11,52121,0,1,0,32.0,19.9,64,0.0,61878.5,46,0,0,0,62590.71428571428,11,3
2015-03-12,56942,0,1,0,32.8,21.5,67,0.0,61282.0,41,0,0,0,62617.0,12,3
2015-03-13,58777,0,1,0,33.6,20.6,69,0.0,61907.625,32,0,0,0,62828.142857142855,13,3
2015-03-14,73408,1,0,0,33.9,19.9,67,0.0,62321.75,40,0,0,0,63171.57142857143,14,3
2015-03-15,78594,1,0,0,34.1,21.7,68,0.0,64451.125,36,0,0,0,62646.0,15,3
2015-03-16,66717,0,0,0,34.9,21.8,66,0.0,64639.5,36,0,0,0,63134.42857142857,16,3
2015-03-17,61079,0,0,0,35.3,19.2,62,0.0,63582.25,31,0,0,0,63800.0,17,3
2015-03-18,62169,0,1,0,37.1,18.6,53,0.0,63459.875,31,0,0,0,63948.28571428572,18,3
2015-03-19,49777,0,1,0,37.0,19.4,54,0.0,63725.875,30,0,0,0,65383.71428571428,19,3
2015-03-20,54913,0,1,0,35.1,20.1,64,0.0,63432.875,37,0,0,0,64360.142857142855,20,3
2015-03-21,61853,1,0,0,36.9,18.9,54,0.0,63179.25,31,0,1,0,63808.142857142855,21,3
